,alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,probability
1627,363695,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,110515.0,5,0.525887639
1628,363696,bebf0ae5e43b057bb0aeb0490ee34806cfc7d6a7eda5da249b96a245eaaa9571,1,19.0,4491108.0,6,0.918740492
1629,363697,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1562632.0,5,0.917807502
1630,363712,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.504669149
1631,363730,80561e3573353fa972c623e7eb6b40dea0c912ccc49d16d2500bd012cefb6b2f,1,9.0,6799277.0,6,0.767062696
1632,363738,77e28635f14711658f04d85f1b5016c3184421f93f787c237b380f2e81f7ffeb,2,17.0,17618.0,4,0.675786846
1633,363740,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1,13.0,36393.0,6,0.592294212
1634,363746,95762212daf16ed6db11583d20dbf27f231a7e6fda9f498e24a5ae9398834430,1,17.0,38755.0,5,0.127626083
1635,363751,40fa92acb89d1ebb319f0f200d31a5fcbdfcbd8ad432d732a880545a69f2c5e8,3,17.0,2112.0,2,0.349745972
1636,363752,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.892129125
1637,363753,990ebca38af3573fad14005f717cb420064b6a8cb7c7c0029463aa283a6a1907,1,14.0,107802.0,2,0.278747376
1638,363754,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1,11.0,167327.0,5,0.872969926
1639,363755,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.733283075
1640,363756,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,409561.0,4,0.477746162
1641,363757,279922d10aeb65f598b19a339619f9dfa126e39a0a93f35901886f0ecd325b52,1,19.0,5112.0,3,0.780521401
1642,363759,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,153711.0,2,0.797103356
1643,363763,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3,12.0,848586.0,2,0.035566166
1644,363764,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.640343711
1645,363767,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.152870367
1646,363770,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3,12.0,1940568.0,4,0.256066357
1647,363771,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.055496048
1648,363773,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.723487514
1649,363774,c8552ef5422a78e3c74c710a06d53f783ebf884534226a0216a61f41c79bafb8,1,19.0,31313.0,2,0.466744416
1650,363776,e4abf3cf5d24add971b5c2355001c92b150e154c73c749adb47498121c2946f8,3,17.0,1878.0,3,0.572823801
1651,363780,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,1,19.0,386.0,2,0.535504567
1652,363788,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1,18.0,66224.0,4,0.154711354
1653,363862,ee0dad3635c9ede26249c1d38562c2070671c05c01c52e76b2ad7672a6e50c05,3,17.0,233285.0,3,0.558879952
1654,363863,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.071368881
1655,363866,346f60e25a4190c15bf3c313511cffa3a9ffb75d7c7ea02158471b27e2945577,1,19.0,1972773.0,6,0.884679246
1656,363868,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3,18.0,194492.0,7,0.605354639
1657,363886,9f7cbde5e6fa68649d6670f074d1ead9d97e34f873a43573737cd00f622f1b98,1,17.0,73738.0,4,0.07277168
1658,363895,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.287731516
1659,363896,84fa6a4801247774b7c71f73de2e573f55c201e18b50a5b4e9adb727464bdf67,1,19.0,508362.0,3,0.194312896
1660,363898,40572566b2dbedf24a53ba87c100471963587722189f59af67269a7519dacfb6,1,12.0,564218.0,3,0.885666446
1661,363900,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.458839037
1662,363902,6fee9aadb7a56cffe45f461539a3a837f7c9aa281c1d14eb27ace6ec15e5604e,1,15.0,536609.0,4,0.332565829
1663,363905,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1,15.0,246664.0,3,0.259458022
1664,363906,313c075d6c8b17ab66ffbc5d537f35b7bb816605fa01bbd5ad9ae662b48c9f30,1,12.0,1304786.0,3,0.810183814
1665,363909,e507c2e670cebd5699fd0e115d3fb5b4d4767992474fd7d2a14d1642258dee53,1,17.0,239808.0,2,0.127868409
1666,363914,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.736051407
1667,363916,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.043891714
1668,363918,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.252916188
1669,363923,0af64c22fc0dbfda0f374d185a7a6a9b3858ee46c8e2dd7f7ea0c0091b27de92,1,18.0,0.0,2,0.945301411
1670,364006,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.726292581
1671,364008,76e189b30d7798738fc335d50caf71f4944a65df06e4dc6c7c869af272fb127a,2,13.0,3372311.0,5,0.570071989
1672,364011,25afe78936124d84ec09783a1afdff49da24ab171f1b5d248380225b6fab1412,1,9.0,7529569.0,6,0.505699635
1673,364012,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3,18.0,1770992.0,3,0.619748531
1674,364015,fd4620b0e018b626a0a5094bec42111466f2039fb8ea36a3090dcdeadc8389b0,1,12.0,30519.0,2,0.535550699
1675,364020,d8456479ea99e6209d21ee5e4fa352e0f9b63f5dd30aacf1ed73de2792decd63,1,13.0,32817.0,2,0.225830265
1676,364022,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3,19.0,1415448.0,3,0.941655326
1677,364023,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1,17.0,168008.0,3,0.445462364
1678,364030,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1,12.0,324044.0,3,0.850311787
1679,364031,0587f3c97ae1cc71be5d02217203138d761340374860d0337c5a94f914a6d398,1,17.0,229544.0,4,0.97361304
1680,364032,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,450527.0,2,0.897332879
1681,364033,e87f2b72e3299c9230f62e45f6342c343886b1711c9f1b053ad4307d86ba25a4,1,17.0,64309.0,2,0.366720733
1682,364035,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.557087802
1683,364036,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.943440802
1684,364038,fb9e3c8f9bafb39dd98d05c89f32af927f87e28e027d272e1b33525abc5abfab,1,9.0,81919.0,2,0.120918952
1685,364041,ce7e18a59a0385cdd8698c593e6d8b26274c05eb65943b1d6fd2c3e4be24ed59,1,15.0,405915.0,3,0.249878743
1686,364044,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,96316.0,3,0.837351982
1687,364045,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3,12.0,532893.0,3,0.360052848
1688,364047,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.663233683
1689,364048,fb8d2762f6807aef566aca98080f18a58aa72c3cd160f40ddb12f7da2a7755be,1,13.0,163.0,2,0.773441353
1690,364109,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.18897209
1691,364135,3094b3a4c1c565534a0a3a4b199156c402524f5b3d1aa1fc38654b1bff33a9de,1,19.0,2919703.0,8,0.542152718
1692,364148,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,390912.0,4,0.373833373
1693,364150,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855,1,19.0,4969989.0,4,0.424040068
1694,364163,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,883849.0,5,0.495243492
1695,364165,e7ff92ca498982c490fed4dfdd0e005684a607d177d65f98e1bfa22da5b25fa7,3,12.0,254.0,4,0.073750843
1696,364167,d44bf5a06abb0782f551aa67a935734f88e3b419cb61decdf6882df4b30139f0,1,12.0,0.0,2,0.748824597
1697,364169,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,13.0,601139.0,5,0.125688203
1698,364172,ee136f2ada20196bf017d3628f2850384322a7af5eda0ff1c4fd4b41c2021a70,3,13.0,0.0,3,0.872153876
1699,364176,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,918230.0,2,0.256275585
1700,364179,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1,14.0,577644.0,4,0.8689482
1701,364182,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1,19.0,79871.0,3,0.765754183
1702,364184,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.121016437
1703,364186,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3,12.0,1716918.0,3,0.15720033
1704,364189,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.330010365
1705,364190,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.027444438
1706,364191,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1,12.0,5691.0,2,0.137386675
1707,364193,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1,14.0,597271.0,2,0.189993844
1708,364194,a9737197cb45f04f4dec6098f5185ad95006c492d66da0e7e2434ed7e2ed4452,3,18.0,2388979.0,2,0.750373878
1709,364195,27ff35e9c944afde84455fcb44bd5793711dcaedb206dfefa54bba42a8fd61ca,3,18.0,236982.0,2,0.204999828
1710,364196,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1,18.0,15620.0,2,0.717755517
1711,364200,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1,19.0,0.0,2,0.255323385
1712,364201,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2,0.089871993
1713,364203,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.886666354
1714,364223,816928759a3f194f1c178d114e0bcc395fd2ae57efa15bf2df26df94fb570e94,1,17.0,248002.0,3,0.366720583
1715,364251,dcaad878ae7a44a757a1a2ff6bad89b8d6b6283c1511a97f575ec6770553cc13,1,20.0,0.0,2,0.766660211
1716,364252,83bbb69b812e50ea456483ac2ef62b14aada8dd40a085a719931c62afefa4f6a,1,19.0,41056.0,2,0.676397171
1717,364253,43eed8c953e1421d52c8254273d3c4748f8cd398efb5f7cf65356541a52019d6,1,4.0,832007.0,3,0.035503058
1718,364261,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3,19.0,187325.0,6,0.305990951
1719,364278,b8cb473b68019c3fa08007da3c927b6381b96d730fd3e8510daebfb678d7308b,1,12.0,22901.0,3,0.122230127
1720,364286,3e91bc7d6a3c2a72b56445dbe8aed03a68dea3a2f53c0918084d95965ab1e723,1,4.0,0.0,5,0.625510194
1721,364289,022bec0a12b56285bf12c49ba1512c0acdbf4176a30d96abeb0e2d4bb2222b99,1,12.0,65301.0,3,0.255855556
1722,364293,341d0b8fb25fccb82af09c3b4e5becb8491e52d35a5e301d1991c2c2aa10a628,3,14.0,213071.0,4,0.065843844
1723,364295,5f855a2ae4e916032e1aa9d9f9931f339dde8a952fed813ba3db0c9ad71467e9,1,12.0,23380.0,4,0.719368723
1724,364299,e01690825649486bf76cfb69ff32c972eee57e072c2331373eefb1c72732fab2,1,9.0,0.0,3,0.51993241
1725,364302,44bbf8079e1b97342991ca9c86c4926bca51c37c3fcb9a72576ef20a199ef7a5,1,17.0,893.0,4,0.074155107
1726,364303,40fa92acb89d1ebb319f0f200d31a5fcbdfcbd8ad432d732a880545a69f2c5e8,3,17.0,2112.0,2,0.43837792
1727,364304,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1,11.0,167327.0,5,0.409608467
1728,364305,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.979263033
1729,364307,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1,9.0,2905.0,4,0.302354857
1730,364309,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3,12.0,848586.0,2,0.836731155
1731,364311,ef52f52ea8b7c499278cb7e67c72aca7675a5d802c90658d845f74344a08d869,1,17.0,37083.0,3,0.933402467
1732,364312,64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,3,17.0,2128884.0,3,0.233393588
1733,364314,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.939091495
1734,364315,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.228311348
1735,364316,a5e7328d1b4a8703d432503cd84b163de16f67324a72d1f723313f7278e64f18,1,17.0,403354.0,4,0.082809196
1736,364318,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,73143.0,3,0.129021043
1737,364319,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.0601944
1738,364320,506bfb811f79881a798baad27647a3c97637ffa6b56ac015230b0dcd889c9e01,1,4.0,3053869.0,4,0.954137625
1739,364321,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.427381298
1740,364323,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.463939732
1741,364332,bebbe0a8d892ac32a437a3238cc68013f1ec33561a5714f25c7da88ede76fb40,1,12.0,718.0,2,0.501808843
1742,364333,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.948163883
1743,364447,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1,14.0,90550.0,4,0.540431041
1744,364452,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1,9.0,231085.0,5,0.434972602
1745,364454,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1,3.0,250729.0,4,0.135315822
1746,364455,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,883849.0,5,0.410114435
1747,364458,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,88680.0,3,0.652838492
1748,364460,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,13.0,601139.0,5,0.502755482
1749,364462,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1,12.0,119727.0,3,0.871731379
1750,364464,65a1f773ea0cb69b804fe1ec8b27bc801ab1110df432023b02fbc7b2c1dade26,1,17.0,0.0,4,0.475746159
1751,364467,422c04d715cdfbe1b87c90d4e6de76709218364c26f90f136be9fa77becd4b08,1,13.0,7047.0,2,0.379298141
1752,364468,2c631744c3d5975645c1c541f1721e8fd2bc0e7927e517bd1f6a3c7cd899b946,3,13.0,2176324.0,4,0.360148359
1753,364470,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,264699.0,3,0.388586374
1754,364472,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2390889.0,4,0.976691696
1755,364475,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1,17.0,573506.0,4,0.711704153
1756,364478,8eaa3e3a1678efd0f863921c0989d0220b7d08c5876290344d682ca926b9932e,3,12.0,1716918.0,3,0.737289413
1757,364479,4a899510962b1fd4f1500a286c6cb13cc25fbdc7feb0cde028c02a32e4815676,3,19.0,866349.0,4,0.933833236
1758,364480,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.83461646
1759,364484,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.397872605
1760,364485,f41c0860cf0cb5e7b72b0ced16ab427a06fc0ad3fc0f710d1f2e1695bd4571bf,1,17.0,644169.0,2,0.997702198
1761,364488,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.223991306
1762,364493,6cf3b788fdae2916058b85337c61b7a96ee18095f3db46826ffa0858305598d6,1,12.0,0.0,3,0.815703745
1763,364495,46f4161dc412d646fa4415636436e8dde61fd8d55e927eb8971a810c1f359ed4,1,13.0,328285.0,3,0.392292083
1764,364496,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.617237812
1765,364592,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3,3.0,262604.0,6,0.466026259
1766,364597,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,171726.0,6,0.269933913
1767,364599,16fbc659bf1f2d26998be3a44b843c842cb9a753a229b4dd671bc55ddae89ffd,1,19.0,47353.0,6,0.502009736
1768,364601,85bc177c6e47bf090e4e3ddae2e672e89bf15340fb5bb40e2879d62cc5d4215b,1,17.0,10441.0,6,0.26244917
1769,364603,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370,1,15.0,210944.0,4,0.468853368
1770,364610,92ce2f8b5af6ad7a6da43a416c801c2548784aeaa48aed17ad14ff82fb30f8cf,1,12.0,29867.0,4,0.438258911
1771,364612,b0a578468b54394a9e61f2adb6abbe41fff7e7efb0898f1d14167529c341736f,1,16.0,262895.0,4,0.654379225
1772,364624,12da1653493fda99b09d5ca125fbb1d58fa514da8d8f8ba1e28c4941679c868f,1,19.0,0.0,5,0.288796722
1773,364626,1729de666fbfd3bd42133e8226f5ade5709ef141d8e0b7fe7148cd455769d4ae,1,19.0,2913.0,2,0.019226683
1774,364628,6b3a5c25d7aaaa94f1b88e8b5aa8345b5aae8cb5a97f881e0369392a3a66a21d,1,9.0,114311.0,3,0.986013026
1775,364631,ea7cfda9fa4837db9247d60099916df7cdb0c1c4a6351353e46fde0a2c54feca,1,9.0,151881.0,4,0.892640885
1776,364633,6a6382285f2607befb971e10d3240fe2f3db5300926775bde3d3b3680cafd30e,1,9.0,108087.0,4,0.850026286
1777,364639,9ebb9704650e26ce6b977a177c8c09f5079a1b3b78939bc71d2720e2c5781ddd,1,17.0,24560.0,3,0.620075341
1778,364640,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.053664438
1779,364643,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.791411101
1780,364666,e01690825649486bf76cfb69ff32c972eee57e072c2331373eefb1c72732fab2,1,9.0,0.0,3,0.280666249
1781,364667,729f0353c588f73daa5510564873f1f54420c8ce351b070e9d043f59376daada,1,12.0,34513.0,3,0.141359045
1782,364669,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.63183236
1783,364670,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,201906.0,5,0.488162435
1784,364672,ac95ff716804b90210f2540ec5cbda6834b11022a3dabc5d4b153cb6e667e744,1,4.0,87200.0,4,0.571159288
1785,364673,f8ce663f765e2459578d285a032a16046fba0b2bba8e12cb1a28479198535c8c,1,19.0,213486.0,6,0.290120252
1786,364675,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.012384532
1787,364678,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,32051.0,5,0.043539825
1788,364686,64ed87c9ddcc4a625b0b39f3e47382e6319c7947dcc518064cdc82f0eb0d8b68,3,17.0,2128884.0,3,0.049813215
1789,364687,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.487633123
1790,364689,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.633919075
1791,364692,e442b1ca9c01ca88ebdbafc37522675c640241b6bd5174a4c866a7995dedca4b,1,17.0,95100.0,5,0.167131858
1792,364693,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,73143.0,3,0.288481837
1793,364694,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,876408.0,3,0.269899634
1794,364695,476eafa417c07c1d879621b08f047c82b03c643c6b9e4bbd8f0c80e2a360b5e8,1,13.0,4342.0,2,0.031136776
1795,364698,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.327904422
1796,364699,e1bdb85136b523fff6d3cc4721eb604dbd8e500acc32318a38d26c6855b6ff87,1,12.0,238219.0,2,0.911758102
1797,364702,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.381911255
1798,364703,8219a35b62898b6da983fb2a15c8b714614c6bbb69efd644c52231f8bad1ed01,3,13.0,559.0,2,0.528668152
1799,364705,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,39976.0,2,0.304752235
1800,364706,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,259985.0,4,0.2218605
1801,364709,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,3,19.0,386.0,2,0.637252508
1802,364715,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.507785058
1803,364717,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4,0.137971889
1804,364718,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09,3,13.0,309.0,2,0.969240032
1805,364721,6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,1,18.0,1085860.0,3,0.762328497
1806,364722,964322b3e9bd5af2377aa32c5e5e1f1354f42d19a583f7077ff91e4d4ae5ea67,1,9.0,46943.0,4,0.799855416
1807,364724,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.458186447
1808,364728,ad87180f85192a978637010ba153cd6a5e1d288d5f6bc8d34b6022600eb2fd62,1,14.0,5362.0,4,0.49897234
1809,364729,03bbccf0289660b1a481fcfa6741ec764d66152b59488957f9710148f7d88ea2,1,19.0,0.0,4,0.494041585
1810,364734,d413e74df0f4d9831ba04e480979144e0374b3a687d011a3aeb628acd9f9d7bd,1,18.0,66224.0,4,0.079479068
1811,364735,308652839f3127d4323f5983349c61c150c75416a3fe14dbb3cb71dec8ef615b,1,18.0,4730.0,3,0.14201266
1812,364739,a735f6fe8c45449803de115e94c3928253db62465c908a3c6f94479d32b0fed1,1,19.0,32965.0,3,0.192266296
1813,364743,d2c660de10a9848d8f61ce045f09a9a886647042928367e17fb2f8fee7850720,2,11.0,102992.0,4,0.63743112
1814,364748,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.699104043
1815,364751,da232e20afb01f3ab8367b42c65cfd20c7cf03a82fa72c41c2d54b2f8622986c,1,17.0,1257805.0,3,0.226004374
1816,364753,52ae0057ef14fb63f4428ffd8a57e8e14b598dad0f638420d08ee1c2c3e58b8d,3,12.0,324231.0,3,0.001057389
1817,364767,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,41066.0,3,0.676891089
1818,364770,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.240399419
1819,364775,59137878114c4210c5f28a49b0e6ae754c0e42387a43025eafb09f04d48cb082,3,12.0,413998.0,3,0.948174815
1820,364776,18d21fab48827e143a1483b3bb8cfcfadb86a8575cfd20a23dd0e3be11ed44ad,1,9.0,295780.0,3,0.844805305
1821,364778,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.45961613
1822,364779,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.63917072
1823,364780,8f643cd0801854aa1180ac7bb42d9a4a29a0540655d66ebb2caf4c72ffa07143,2,17.0,128569.0,2,0.35695514
1824,364788,0ef49d08b4af68e9cb2b2aa63198699ee7dc7b5e1c4550244b97f635560b5920,2,19.0,28681.0,2,0.597329277
1825,364898,aea34558779aa3cf9524944674bdc5d14a9346468cdd1e33622b4396bbcc6903,2,12.0,19794.0,4,0.654630268
1826,364926,f102029c20f1a193dd0a701d9d4b8c1e1fb53f910744ac7142af3a4f79e88252,1,17.0,3361306.0,3,0.501372275
1827,364961,0af73e104c593d31daa497ea928b04fbf52f2017bd8bb4129fa979beb75f195c,1,12.0,1131590.0,5,0.840306081
1828,364963,9ae2df3a1771be0435bdb6292d27ac2421824a57798c712b11c7b5f36e9f9094,1,19.0,1239445.0,5,0.823429317
1829,364964,2a0fdc582840f1ef3ad9b597d05f6d73533a063ef818966ef0b75bc84f3465bb,1,17.0,538995.0,4,0.490955139
1830,364976,4178a6f364152e04f25d1f456c4441733d2bf11f088e48eb2b49c465094b9609,1,19.0,183474.0,4,0.822110388
1831,364977,f743781d05bfc91197ac218a15c723dfbe7a178decb34328073c354b41306217,3,12.0,1104366.0,4,0.117815445
1832,364978,fee6ee67b6db61c5a7788074e412b0c0ac77b3762b3b984c73eafa677623b534,1,18.0,31937.0,4,0.906158237
